Timestamp,Filename,ProcessingTimeMs,StartTimestamp,EndTimestamp
2025-04-18 00:25:26,OKX-Books-NOT-USDT-SWAP-400-1740671158969-1740671701429.json,59,2025-04-18 00:25:25,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-X-USDT-400-1740614166750-1740614899640.json,54,2025-04-18 00:25:25,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-DOG-USDT-SWAP-400-1740641424297-1740642116589.json,39,2025-04-18 00:25:25,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-XRP-USDC-400-1740632564569-1740633100452.json,63,2025-04-18 00:25:25,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-PENDLE-USDC-400-1740667581330-1740669422884.json,42,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-RENDER-USDT-SWAP-400-1740664788114-1740665339321.json,52,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ZRX-USDT-SWAP-400-1740601731134-1740602180234.json,52,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LAYER-USDT-SWAP-400-1740667414079-1740667917933.json,116,2025-04-18 00:25:25,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-NEIRO-USDT-400-1740656679414-1740657266121.json,50,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-OXT-USDC-400-1740619829191-1740629791341.json,41,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ICX-USDT-SWAP-400-1740645550616-1740646616825.json,34,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-EIGEN-USDT-SWAP-400-1740645946090-1740646550597.json,40,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ARKM-USDT-SWAP-400-1740619949920-1740620491463.json,41,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LDO-USDT-400-1740602668085-1740603188269.json,91,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ASTR-EUR-400-1740586789065-1740587676440.json,49,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-MOVR-USDT-SWAP-400-1740601722808-1740602183359.json,46,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-TRUMP-AUD-400-1740605928285-1740607135587.json,67,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ARB-USDT-400-1740592094187-1740592644836.json,56,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-DUCK-USDT-SWAP-400-1740629941242-1740630938346.json,45,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LQTY-USDC-400-1740587919655-1740590235858.json,34,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-USDC-250627-400-1740651298983-1740653692784.json,27,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BTC-USD-250228-400-1740623741683-1740624551307.json,34,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-RENDER-USDT-SWAP-400-1740600564100-1740601072931.json,64,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ENS-USDT-400-1740653295045-1740653864335.json,67,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-PNUT-USDT-400-1740669864745-1740670421991.json,45,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-WLD-USDT-SWAP-400-1740656151614-1740656658938.json,40,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-EOS-USD-SWAP-400-1740603731120-1740604381200.json,42,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LQTY-USDT-400-1740668907803-1740669594963.json,53,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-PNUT-USDC-400-1740621735886-1740622543035.json,40,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-IOST-USDT-SWAP-400-1740665835034-1740666506232.json,43,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-XRP-USDC-400-1740613969479-1740614506070.json,53,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-DEGEN-USDT-SWAP-400-1740599754838-1740600304532.json,55,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-RACA-USDT-SWAP-400-1740625235898-1740626414144.json,36,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-AUD-400-1740649661663-1740650320545.json,48,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ONDO-USDT-SWAP-400-1740612858238-1740613374956.json,69,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-SUSHI-USDT-400-1740661415956-1740662089946.json,43,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-STRK-USDT-400-1740613950182-1740614802829.json,38,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-GRT-USDC-400-1740589751354-1740593125063.json,32,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ZETA-USDT-SWAP-400-1740607281117-1740607808931.json,50,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ICX-USDT-400-1740648149253-1740649002035.json,27,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-SWARMS-USDT-SWAP-400-1740618544020-1740619044668.json,71,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-FLM-USDT-SWAP-400-1740628562662-1740629262757.json,31,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-MOVE-USDT-400-1740629702422-1740630253588.json,52,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-TRUMP-USDT-SWAP-400-1740667570725-1740668055274.json,114,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BTC-USDT-250328-400-1740658089915-1740658587697.json,65,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-USD-250627-400-1740602528141-1740603023443.json,92,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LDO-USDT-400-1740595286625-1740595786654.json,103,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BTC-USDC-SWAP-400-1740642056619-1740642581325.json,80,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-XLM-USDT-SWAP-400-1740623411631-1740623915734.json,95,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-QTUM-USDT-SWAP-400-1740654429827-1740655106133.json,33,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-MANA-USD-SWAP-400-1740662476111-1740663537278.json,32,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-MEW-USDT-400-1740610580929-1740611274063.json,38,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-HMSTR-USDT-SWAP-400-1740650367317-1740651104166.json,37,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-SUSHI-USD-SWAP-400-1740624279421-1740624975848.json,42,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LOOKS-USDT-SWAP-400-1740614717983-1740615705166.json,35,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BLUR-USDT-SWAP-400-1740599411252-1740600043775.json,33,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-XTZ-USDC-400-1740668991065-1740670020208.json,29,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BZZ-USDT-400-1740667856365-1740669096855.json,34,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-USD-SWAP-400-1740618143060-1740618626161.json,145,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-AAVE-USDT-SWAP-400-1740612339873-1740612836933.json,71,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LINK-USD-SWAP-400-1740640994578-1740641590548.json,46,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-DIA-USDC-400-1740595732260-1740598816468.json,42,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-WAXP-USDT-400-1740619300533-1740620185227.json,50,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-POPCAT-USDT-SWAP-400-1740629828598-1740630374299.json,48,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ACH-USDT-400-1740633832838-1740634895759.json,42,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-MEMEFI-USDT-SWAP-400-1740635340711-1740636081246.json,43,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-RDNT-USDT-SWAP-400-1740626172009-1740626903745.json,42,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-API3-USDT-SWAP-400-1740660737715-1740661351553.json,49,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-SOL-USDT-SWAP-400-1740623928744-1740624424538.json,103,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-CRV-USDT-400-1740615268735-1740615845243.json,57,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ALCH-USDT-SWAP-400-1740607954457-1740608445761.json,85,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-NEIRO-USDT-SWAP-400-1740604164099-1740604652300.json,156,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-AVAX-USDT-400-1740632641246-1740633212429.json,65,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-DEGEN-USDT-SWAP-400-1740655650658-1740656229335.json,49,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-AERGO-USDT-400-1740603850111-1740605025458.json,44,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-USD-SWAP-400-1740660293498-1740660788832.json,121,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-XLM-USD-SWAP-400-1740606228644-1740606815431.json,76,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-OM-USDT-SWAP-400-1740618138863-1740618617340.json,229,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BIO-USDT-400-1740606273682-1740606941141.json,68,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-COMP-USDT-400-1740650440184-1740651204195.json,78,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-USD-400-1740669759484-1740670409275.json,86,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BADGER-USDT-400-1740647386426-1740648718629.json,46,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-CATI-USDT-SWAP-400-1740609034512-1740609700972.json,48,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-FIL-USDT-SWAP-400-1740627370305-1740627902600.json,56,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-ETH-USDT-250627-400-1740594415025-1740594931449.json,88,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-BAL-EUR-400-1740637555126-1740643153851.json,49,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-SNX-USDT-SWAP-400-1740666894137-1740667430514.json,72,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-MOVR-USDT-400-1740665138658-1740666070850.json,41,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:26,OKX-Books-LQTY-USDT-SWAP-400-1740599023613-1740599632627.json,58,2025-04-18 00:25:26,2025-04-18 00:25:26
2025-04-18 00:25:27,OKX-Books-AVAX-USDC-400-1740590436115-1740591180637.json,54,2025-04-18 00:25:26,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-TAO-USDT-SWAP-400-1740645018384-1740645572408.json,55,2025-04-18 00:25:26,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-TURBO-USDC-400-1740617538106-1740618356657.json,54,2025-04-18 00:25:26,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-LINK-USDT-400-1740654744254-1740655388649.json,62,2025-04-18 00:25:26,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-XTZ-EUR-400-1740670024490-1740671461389.json,44,2025-04-18 00:25:26,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-WIF-USDT-SWAP-400-1740660173033-1740660701242.json,62,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-TURBO-USDT-SWAP-400-1740657369323-1740657874695.json,96,2025-04-18 00:25:26,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-FIL-USDT-SWAP-400-1740592506986-1740593010337.json,54,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-VELO-USDT-SWAP-400-1740624286305-1740625108887.json,64,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-MERL-USDT-SWAP-400-1740636004105-1740637300329.json,54,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AIDOGE-USDT-400-1740653788414-1740654337212.json,46,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ETH-USDC-250328-400-1740637250419-1740639815827.json,36,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AR-USDT-SWAP-400-1740669073376-1740669574554.json,80,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ALPHA-USDT-400-1740602262820-1740602858365.json,45,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ME-USDT-SWAP-400-1740612941647-1740613610780.json,42,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ETH-USDC-250627-400-1740604809408-1740605370936.json,33,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-LDO-USDT-SWAP-400-1740630493426-1740631042426.json,63,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-INJ-USDT-400-1740668451412-1740668958369.json,67,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-MEW-USDT-SWAP-400-1740668798614-1740669317244.json,51,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ORDI-USDT-400-1740625477624-1740626058930.json,61,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ONT-USDT-SWAP-400-1740591656723-1740592285727.json,42,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-TAO-USDT-SWAP-400-1740598564215-1740599066429.json,71,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-BTC-USDT-250425-400-1740623881509-1740625330733.json,44,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ZETA-USDT-SWAP-400-1740628967690-1740629559225.json,40,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-GODS-USDT-400-1740646843007-1740648544425.json,39,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-CRO-EUR-400-1740615715297-1740616689568.json,45,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-BSV-USDT-SWAP-400-1740600758382-1740601259241.json,73,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-LINK-USD-400-1740598580094-1740599717341.json,41,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ETH-TRY-400-1740614587330-1740615194736.json,54,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-MEW-USDT-SWAP-400-1740646051992-1740646711734.json,55,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ICP-USDT-400-1740624952401-1740625669243.json,61,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ADA-USDT-SWAP-400-1740644910967-1740645407336.json,70,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-CRO-USDT-SWAP-400-1740627333022-1740627925543.json,62,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ETH-USD-SWAP-400-1740666831978-1740667306646.json,197,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-LAMB-USDT-400-1740597937993-1740601154743.json,52,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-SWEAT-USDT-SWAP-400-1740618403710-1740619118749.json,77,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-BTT-USDT-400-1740608740885-1740610320428.json,69,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-MLN-USDT-400-1740615372073-1740619371801.json,51,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-FLM-USDC-400-1740609612545-1740614399341.json,62,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ZEUS-USDT-400-1740611030692-1740611791085.json,51,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-IOTA-USDC-400-1740591033838-1740592713530.json,44,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-STX-USDT-SWAP-400-1740645924445-1740646452659.json,62,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-DGB-USDT-400-1740609482894-1740611044547.json,35,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-VELO-USDT-SWAP-400-1740667394543-1740667969775.json,67,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AR-USDT-400-1740607487438-1740608020455.json,64,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-XRP-AED-400-1740605459480-1740606295222.json,45,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-GMT-USDT-SWAP-400-1740614040981-1740614624587.json,48,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-PEPE-USDT-400-1740652544350-1740653117343.json,56,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-APT-USDT-400-1740651068652-1740651693342.json,51,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-WOO-USDT-400-1740660562369-1740663050380.json,38,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-BIGTIME-USDT-SWAP-400-1740639462667-1740640039561.json,40,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-UNI-USDC-400-1740589194375-1740590003398.json,43,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-MORPHO-USDT-SWAP-400-1740628633024-1740629193647.json,64,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-PENGU-USDT-400-1740640979192-1740641760149.json,48,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-PRQ-USDC-400-1740625740997-1740628071636.json,42,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-HBAR-USDT-400-1740626145300-1740626698228.json,58,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-WLD-USDT-SWAP-400-1740599460647-1740599997695.json,43,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-GLM-USDT-SWAP-400-1740595235893-1740595724372.json,73,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AIDOGE-USDT-400-1740619900117-1740620433167.json,38,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-BONK-USDT-SWAP-400-1740590707707-1740591208766.json,85,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-NEIRO-USDT-400-1740661846412-1740662511840.json,54,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AAVE-USDT-400-1740665570649-1740666082415.json,73,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ICE-USDT-400-1740607752256-1740609135232.json,43,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-OP-USDC-400-1740667552572-1740668232448.json,57,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ANIME-USDT-SWAP-400-1740598245827-1740598768016.json,52,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AIDOGE-USDT-SWAP-400-1740617947303-1740618474042.json,35,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-FET-USDT-400-1740661331729-1740662158328.json,46,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-CXT-USDC-400-1740620303052-1740628074137.json,48,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-ADA-USDT-SWAP-400-1740634326944-1740634829531.json,49,2025-04-18 00:25:27,2025-04-18 00:25:27
2025-04-18 00:25:27,OKX-Books-AXS-USDT-SWAP-400-1740643856459-1740644544432.json,43,2025-04-18 00:25:27,2025-04-18 00:25:27
